"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","annotation","protein_name","cc_function","go_p","go_f","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17F07","AAEL003609","AAEL003609-PA.",NA,NA,"protein localization","protein kinase binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17F08","AAEL003592","AAEL003592-PA.",NA,NA,"protein localization","protein kinase binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17F71","AAEL003506","AAEL003506-PA.",NA,NA,"brain development; neuron differentiation","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17G69","AAEL003169","AAEL003169-PA.",NA,NA,"cell-cell adhesion","cell adhesion molecule binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17GF2","AAEL003109","AAEL003109-PA.","GB1/RHD3-type G domain-containing protein",NA,NA,"GTP binding; GTPase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17GP3","AAEL002938","Skd/vacuolar sorting; Belongs to the AAA ATPase family.","vesicle-fusing ATPase",NA,"endosomal transport; vacuole organization","ATP binding; ATP hydrolysis activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17H75","AAEL002761","Putative tropomyosin invertebrate; Belongs to the tropomyosin family.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17HS6","AAEL002594","AAEL002594-PA.","non-specific serine/threonine protein kinase",NA,NA,"ATP binding; protein serine/threonine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17I67","AAEL002451","Zinc finger protein.",NA,NA,"negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17IK5","AAEL002321","AAEL002321-PA.",NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17IL0","AAEL002287","Trans-prenyltransferase.",NA,NA,"isoprenoid biosynthetic process; pheromone biosynthetic process; ubiquinone biosynthetic process","prenyltransferase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17J33","AAEL002171","Ubiquitin specific proteinase.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17JY3","AAEL001861","AAEL001861-PA.",NA,NA,"protein import into nucleus; protein localization to nuclear inner membrane; RNA export from nucleus; transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery","structural constituent of nuclear pore","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17K58","AAEL001819","AAEL001819-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17K67","AAEL001780","Homeobox protein distal-less dlx.",NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17K68","AAEL001776","AAEL001776-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17KU1","AAEL001567","Myocyte-specific enhancer factor 2d.",NA,NA,"cell differentiation; heart development; positive regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; histone deacetylase binding; protein dimerization activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17L13","AAEL001482","AAEL001482-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17LA6","AAEL001437","AAEL001437-PA.",NA,NA,"post-embryonic development; regulation of developmental process; regulation of DNA-templated transcription; regulation of multicellular organismal process",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17MT6","ARK","Apaf-1 Related Killer.",NA,NA,"apoptotic process","ADP binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17MX1","AAEL000868","AAEL000868-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17MX6","AAEL000908","AAEL000908-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17MX7","AAEL000891","AAEL000891-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17N01","AAEL000860","AAEL000860-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17NC1","AAEL000729","AAEL000729-PA.",NA,NA,"regulation of translation","mRNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17NE5","AAEL000741","Ecdysone-induced protein 74EF (ETS transcription factor E74A).",NA,NA,"cell differentiation","DNA-binding transcription factor activity, RNA polymerase II-specific; sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17NJ1","TOLL8","AAEL000633-PA.",NA,NA,"signal transduction",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17NP6","AAEL000597","AAEL000597-PA; Cadherins are calcium-dependent cell adhesion proteins.",NA,"Cadherins are calcium-dependent cell adhesion proteins","animal organ morphogenesis; cell migration; establishment of planar polarity; establishment or maintenance of cell polarity; homophilic cell adhesion via plasma membrane adhesion molecules; neuron projection development","beta-catenin binding; cadherin binding; calcium ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17PG3","AAEL000324","Tyrosine-protein kinase drl.","receptor protein-tyrosine kinase",NA,"axonogenesis; cell surface receptor protein tyrosine kinase signaling pathway; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; protein kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17PT9","AAEL000242","AAEL000242-PA; Belongs to the potassium channel family.",NA,NA,"action potential; protein homooligomerization","delayed rectifier potassium channel activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048731","System development",90,1578,0.41,1.05,1.07e-12,"Q17PU2","AAEL000247","AAEL000247-PA.","Dynein axonemal assembly factor 4",NA,"cilium movement; inner dynein arm assembly; nervous system development; outer dynein arm assembly",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"J9EAF0","J9EAF0_AEDAE","AAEL017196-PA.",NA,NA,"protein processing","metalloendopeptidase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"J9EAN8","J9EAN8_AEDAE","AAEL010145-PC.",NA,"This is the non-catalytic component of the active enzyme, which catalyzes the hydrolysis of ATP coupled with the exchange of Na(+) and K(+) ions across the plasma membrane. The beta subunit regulates, through assembly of alpha/beta heterodimers, the number of sodium pumps transported to the plasma membrane","intracellular potassium ion homeostasis; intracellular sodium ion homeostasis; potassium ion import across plasma membrane; sodium ion export across plasma membrane","ATPase activator activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q0IG29","AAEL003527","AAEL003527-PA.","SET and MYND domain-containing protein 4","Plays a critical role in cardiac development. Acts as a key epigenetic regulator of gene expression during cardiac development via its dual activities as a methyltransferase and negative regulator of HDAC1","compound eye photoreceptor development; methylation","histone deacetylase binding; N-methyltransferase activity; protein methyltransferase activity; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16FK4","AAEL014730","AAEL014730-PA.",NA,NA,"protein localization","protein kinase binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16G14","AAEL014557","AAEL014557-PA.",NA,NA,"animal organ morphogenesis; anterior/posterior axis specification; cell differentiation","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16GK5","AAEL014347","AAEL014347-PA.",NA,NA,"animal organ development; system development","calcium ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16GL8","AAEL014337","Mitotic protein phosphatase 1 regulator, putative.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16HK0","AAEL013997","AAEL013997-PA.",NA,NA,"signal transduction",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16I15","AAEL013830","Bmp-induced factor.",NA,NA,"animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II","zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16I75","AAEL013770","Zinc finger protein.",NA,NA,"cell fate commitment","DNA-binding transcription repressor activity, RNA polymerase II-specific; N-methyltransferase activity; protein methyltransferase activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16I88","AAEL013758","AAEL013758-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16IN4","AAEL013602","AAEL013602-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16JN7","AAEL013268","AAEL013268-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16L96","AAEL012723","AAEL012723-PA; Belongs to the protein kinase superfamily.","mitogen-activated protein kinase kinase",NA,"MAPK cascade","ATP binding; protein serine/threonine kinase activity; protein serine/threonine/tyrosine kinase activity; protein tyrosine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16LK0","AAEL012627","AAEL012627-PA.",NA,NA,"establishment of mitotic spindle orientation; regulation of establishment of bipolar cell polarity; signal transduction",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16LX7","AAEL012493","AAEL012493-PA.",NA,NA,"animal organ development; system development",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16MK4","AAEL012273","AAEL012273-PA.",NA,NA,"hematopoietic progenitor cell differentiation",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030154","Cell differentiation",94,1751,0.38,1,2.06e-12,"Q16N83","AAEL012065","Cytoplasmic polyadenylation element binding protein (cpeb).",NA,NA,"negative regulation of cytoplasmic translation","mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
