#node	identifier	category	term ID	term description
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009507	Chloroplast
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009517	PSII associated light-harvesting complex II
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009531	Secondary cell wall
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009534	Chloroplast thylakoid
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009535	Chloroplast thylakoid membrane
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009536	Plastid
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009549	Cellulose microfibril
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009579	Thylakoid
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0009986	Cell surface
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0016020	Membrane
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0030076	Light-harvesting complex
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0030312	External encapsulating structure
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0031976	Plastid thylakoid
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0031984	Organelle subcompartment
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0032991	Protein-containing complex
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0034357	Photosynthetic membrane
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0042651	Thylakoid membrane
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0043226	Organelle
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0055035	Plastid thylakoid membrane
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0071944	Cell periphery
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0097610	Cell surface furrow
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0097611	Dinoflagellate cingulum
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0098796	Membrane protein complex
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0098807	Chloroplast thylakoid membrane protein complex
RP20_CCG000070	7160.A0A182G0L9	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG000070	7160.A0A182G0L9	UniProt Keywords	KW-0175	Coiled coil
RP20_CCG000070	7160.A0A182G0L9	Pfam	PF01370	NAD dependent epimerase/dehydratase family
RP20_CCG000070	7160.A0A182G0L9	InterPro	IPR016040	NAD(P)-binding domain
RP20_CCG000070	7160.A0A182G0L9	InterPro	IPR036291	NAD(P)-binding domain superfamily
RP20_CCG000070	7160.A0A182G0L9	InterPro	IPR044516	UDP-glucuronic acid decarboxylase
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0000003	Reproduction
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0000226	Microtubule cytoskeleton organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0000902	Cell morphogenesis
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0001578	Microtubule bundle formation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0002064	Epithelial cell development
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0003006	Developmental process involved in reproduction
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0006996	Organelle organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0007010	Cytoskeleton organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0007015	Actin filament organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0007017	Microtubule-based process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0007276	Gamete generation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0007281	Germ cell development
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0007292	Female gamete generation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0008104	Protein localization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0008593	Regulation of Notch signaling pathway
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0009653	Anatomical structure morphogenesis
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0009888	Tissue development
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0009966	Regulation of signal transduction
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0009968	Negative regulation of signal transduction
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0009987	Cellular process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0010646	Regulation of cell communication
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0010648	Negative regulation of cell communication
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0016043	Cellular component organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0019953	Sexual reproduction
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0022412	Cellular process involved in reproduction in multicellular organism
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0022414	Reproductive process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0023051	Regulation of signaling
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0023057	Negative regulation of signaling
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0030029	Actin filament-based process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0030036	Actin cytoskeleton organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0030154	Cell differentiation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0030707	Ovarian follicle cell development
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0030855	Epithelial cell differentiation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0031110	Regulation of microtubule polymerization or depolymerization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0032501	Multicellular organismal process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0032502	Developmental process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0032504	Multicellular organism reproduction
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0032886	Regulation of microtubule-based process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0033036	Macromolecule localization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0033043	Regulation of organelle organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0033365	Protein localization to organelle
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0035372	Protein localization to microtubule
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0044380	Protein localization to cytoskeleton
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0045746	Negative regulation of Notch signaling pathway
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048468	Cell development
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048477	Oogenesis
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048519	Negative regulation of biological process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048523	Negative regulation of cellular process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048583	Regulation of response to stimulus
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048585	Negative regulation of response to stimulus
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048609	Multicellular organismal reproductive process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048856	Anatomical structure development
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0048869	Cellular developmental process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0050789	Regulation of biological process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0050794	Regulation of cellular process
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0051128	Regulation of cellular component organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0051179	Localization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0051493	Regulation of cytoskeleton organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0051641	Cellular localization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0051764	Actin crosslink formation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0060429	Epithelium development
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0065007	Biological regulation
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0070507	Regulation of microtubule cytoskeleton organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0070727	Cellular macromolecule localization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0071840	Cellular component organization or biogenesis
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0072698	Protein localization to microtubule cytoskeleton
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:0097435	Supramolecular fiber organization
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:1904825	Protein localization to microtubule plus-end
RP20_CCG000101	7160.A0A182G0N5	GO Process	GO:1905725	Protein localization to microtubule end
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0003779	Actin binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0005488	Binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0005515	Protein binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0008017	Microtubule binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0008092	Cytoskeletal protein binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0008093	Cytoskeletal anchor activity
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0015631	Tubulin binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0030674	Protein-macromolecule adaptor activity
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0044877	Protein-containing complex binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0051015	Actin filament binding
RP20_CCG000101	7160.A0A182G0N5	GO Function	GO:0060090	Molecular adaptor activity
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0005622	Intracellular anatomical structure
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0005737	Cytoplasm
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0005856	Cytoskeleton
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0005884	Actin filament
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0015629	Actin cytoskeleton
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0043226	Organelle
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0043228	Non-membrane-bounded organelle
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0043229	Intracellular organelle
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0099080	Supramolecular complex
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0099081	Supramolecular polymer
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0099512	Supramolecular fiber
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0099513	Polymeric cytoskeletal fiber
RP20_CCG000101	7160.A0A182G0N5	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG000101	7160.A0A182G0N5	STRING clusters	CL:3496	Mixed, incl. Collagen biosynthesis and modifying enzymes, and SAGA complex
RP20_CCG000101	7160.A0A182G0N5	STRING clusters	CL:3711	Mixed, incl. Actin filament polymerization, and GAR domain
RP20_CCG000101	7160.A0A182G0N5	COMPARTMENTS	GOCC:0005622	Intracellular
RP20_CCG000101	7160.A0A182G0N5	COMPARTMENTS	GOCC:0005737	Cytoplasm
RP20_CCG000101	7160.A0A182G0N5	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG000101	7160.A0A182G0N5	InterPro	IPR003108	GAR domain
RP20_CCG000101	7160.A0A182G0N5	InterPro	IPR036534	GAR domain superfamily
RP20_CCG000101	7160.A0A182G0N5	InterPro	IPR036872	CH domain superfamily
RP20_CCG000101	7160.A0A182G0N5	SMART	SM00243	Growth-Arrest-Specific Protein 2 Domain
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0006213	Pyrimidine nucleoside metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0006216	Cytidine catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0006725	Cellular aromatic compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0006807	Nitrogen compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0008152	Metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0009056	Catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0009116	Nucleoside metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0009119	Ribonucleoside metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0009164	Nucleoside catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0009972	Cytidine deamination
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0009987	Cellular process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0019439	Aromatic compound catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0034655	Nucleobase-containing compound catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0034656	Nucleobase-containing small molecule catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0042454	Ribonucleoside catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0044237	Cellular metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0044238	Primary metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0044248	Cellular catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0044270	Cellular nitrogen compound catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0044281	Small molecule metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0044282	Small molecule catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0046087	Cytidine metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0046131	Pyrimidine ribonucleoside metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0046133	Pyrimidine ribonucleoside catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0046135	Pyrimidine nucleoside catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0046483	Heterocycle metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0046700	Heterocycle catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0071704	Organic substance metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0072527	Pyrimidine-containing compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:0072529	Pyrimidine-containing compound catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901135	Carbohydrate derivative metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901136	Carbohydrate derivative catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901360	Organic cyclic compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901361	Organic cyclic compound catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901564	Organonitrogen compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901565	Organonitrogen compound catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901575	Organic substance catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901657	Glycosyl compound metabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Process	GO:1901658	Glycosyl compound catabolic process
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0003824	Catalytic activity
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0004126	Cytidine deaminase activity
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0005488	Binding
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0008270	Zinc ion binding
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0016787	Hydrolase activity
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0016814	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0019239	Deaminase activity
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0043167	Ion binding
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0043169	Cation binding
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0046872	Metal ion binding
RP20_CCG000121	7160.A0A182G0Q0	GO Function	GO:0046914	Transition metal ion binding
RP20_CCG000121	7160.A0A182G0Q0	GO Component	GO:0005622	Intracellular anatomical structure
RP20_CCG000121	7160.A0A182G0Q0	GO Component	GO:0005737	Cytoplasm
RP20_CCG000121	7160.A0A182G0Q0	GO Component	GO:0005829	Cytosol
RP20_CCG000121	7160.A0A182G0Q0	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG000121	7160.A0A182G0Q0	STRING clusters	CL:11391	Purine metabolism, and Metabolism of nucleotides
RP20_CCG000121	7160.A0A182G0Q0	STRING clusters	CL:11393	Purine metabolism, and Interconversion of nucleotide di- and triphosphates
RP20_CCG000121	7160.A0A182G0Q0	STRING clusters	CL:11469	Pyrimidine metabolism, and Adenosine deaminase domain
RP20_CCG000121	7160.A0A182G0Q0	STRING clusters	CL:11470	Pyrimidine metabolism, and Adenosine deaminase domain
RP20_CCG000121	7160.A0A182G0Q0	KEGG	aalb00240	Pyrimidine metabolism
RP20_CCG000121	7160.A0A182G0Q0	KEGG	aalb00983	Drug metabolism - other enzymes
RP20_CCG000121	7160.A0A182G0Q0	KEGG	aalb01100	Metabolic pathways
RP20_CCG000121	7160.A0A182G0Q0	Reactome	MAP-1430728	Metabolism
RP20_CCG000121	7160.A0A182G0Q0	Reactome	MAP-15869	Metabolism of nucleotides
RP20_CCG000121	7160.A0A182G0Q0	Reactome	MAP-168249	Innate Immune System
RP20_CCG000121	7160.A0A182G0Q0	Reactome	MAP-168256	Immune System
RP20_CCG000121	7160.A0A182G0Q0	Reactome	MAP-6798695	Neutrophil degranulation
RP20_CCG000121	7160.A0A182G0Q0	Reactome	MAP-73614	Pyrimidine salvage
RP20_CCG000121	7160.A0A182G0Q0	Reactome	MAP-8956321	Nucleotide salvage
RP20_CCG000121	7160.A0A182G0Q0	COMPARTMENTS	GOCC:0005622	Intracellular
RP20_CCG000121	7160.A0A182G0Q0	COMPARTMENTS	GOCC:0005737	Cytoplasm
RP20_CCG000121	7160.A0A182G0Q0	COMPARTMENTS	GOCC:0005829	Cytosol
RP20_CCG000121	7160.A0A182G0Q0	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG000121	7160.A0A182G0Q0	UniProt Keywords	KW-0378	Hydrolase
RP20_CCG000121	7160.A0A182G0Q0	UniProt Keywords	KW-0479	Metal-binding
RP20_CCG000121	7160.A0A182G0Q0	UniProt Keywords	KW-0862	Zinc
RP20_CCG000121	7160.A0A182G0Q0	Pfam	PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region
RP20_CCG000121	7160.A0A182G0Q0	InterPro	IPR002125	Cytidine and deoxycytidylate deaminase domain
RP20_CCG000121	7160.A0A182G0Q0	InterPro	IPR006262	Cytidine deaminase, homotetrameric
RP20_CCG000121	7160.A0A182G0Q0	InterPro	IPR016192	APOBEC/CMP deaminase, zinc-binding
RP20_CCG000121	7160.A0A182G0Q0	InterPro	IPR016193	Cytidine deaminase-like
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0006810	Transport
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0006869	Lipid transport
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0009987	Cellular process
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0010876	Lipid localization
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0016043	Cellular component organization
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0033036	Macromolecule localization
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0051179	Localization
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0051234	Establishment of localization
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0061024	Membrane organization
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0071702	Organic substance transport
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0071840	Cellular component organization or biogenesis
RP20_CCG000220	7160.A0A182G0T6	GO Process	GO:0120009	Intermembrane lipid transfer
RP20_CCG000220	7160.A0A182G0T6	GO Function	GO:0005488	Binding
RP20_CCG000220	7160.A0A182G0T6	GO Function	GO:0005543	Phospholipid binding
RP20_CCG000220	7160.A0A182G0T6	GO Function	GO:0008289	Lipid binding
