"uniprot_id","species","mirna","mirna_expression","common_mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id","log10_fdr","term_wrapped"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048518","Positive regulation of biological process",24,2090,0.52,0.57,0.00012,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.92081875395238,"Positive regulation of
biological process"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048518","Positive regulation of biological process",24,2090,0.52,0.57,0.00012,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.92081875395238,"Positive regulation of
biological process"
"Q16UK1","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048518","Positive regulation of biological process",24,2090,0.52,0.57,0.00012,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.92081875395238,"Positive regulation of
biological process"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048522","Positive regulation of cellular process",23,1866,0.55,0.59,0.00012,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.92081875395238,"Positive regulation of
cellular process"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048522","Positive regulation of cellular process",23,1866,0.55,0.59,0.00012,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.92081875395238,"Positive regulation of
cellular process"
"Q16UK1","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048522","Positive regulation of cellular process",23,1866,0.55,0.59,0.00012,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.92081875395238,"Positive regulation of
cellular process"
"Q17DL2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0030054","Cell junction",34,555,0.44,0.65,0.00013,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.88605664769316,"Cell junction"
"Q17G69","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0030054","Cell junction",34,555,0.44,0.65,0.00013,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.88605664769316,"Cell junction"
"Q170K8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0030424","Axon",23,291,0.55,0.7,0.00016,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.79588001734407,"Axon"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Generation of neurons"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Generation of neurons"
"Q17HG6","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"AAEL002690",NA,NA,NA,"motor neuron axon guidance",NA,"Beat protein",NA,"C2-set_2,Ig_3","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Generation of neurons"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Head development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Head development"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Learning or memory"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Learning or memory"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Regulation of developmental
process"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Regulation of developmental
process"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.49485002168009,"Regulation of developmental
process"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0030182","Neuron differentiation",14,824,0.69,0.64,0.00045,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.34678748622466,"Neuron differentiation"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0030182","Neuron differentiation",14,824,0.69,0.64,0.00045,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.34678748622466,"Neuron differentiation"
"Q17HG6","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0030182","Neuron differentiation",14,824,0.69,0.64,0.00045,"AAEL002690",NA,NA,NA,"motor neuron axon guidance",NA,"Beat protein",NA,"C2-set_2,Ig_3","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.34678748622466,"Neuron differentiation"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048731","System development",19,1578,0.54,0.54,5e-04,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.30102999566398,"System development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048731","System development",19,1578,0.54,0.54,5e-04,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.30102999566398,"System development"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048731","System development",19,1578,0.54,0.54,5e-04,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.30102999566398,"System development"
"Q17HG6","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048731","System development",19,1578,0.54,0.54,5e-04,"AAEL002690",NA,NA,NA,"motor neuron axon guidance",NA,"Beat protein",NA,"C2-set_2,Ig_3","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.30102999566398,"System development"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.11350927482752,"Brain development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",3.11350927482752,"Brain development"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050794","Regulation of cellular process",34,4893,0.3,0.37,0.0013,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.88605664769316,"Regulation of cellular process"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050794","Regulation of cellular process",34,4893,0.3,0.37,0.0013,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.88605664769316,"Regulation of cellular process"
"Q16UK1","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050794","Regulation of cellular process",34,4893,0.3,0.37,0.0013,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.88605664769316,"Regulation of cellular process"
"Q171K9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050794","Regulation of cellular process",34,4893,0.3,0.37,0.0013,"TOLL5A",NA,NA,NA,"signal transduction","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine Rich Repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.88605664769316,"Regulation of cellular process"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050794","Regulation of cellular process",34,4893,0.3,0.37,0.0013,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.88605664769316,"Regulation of cellular process"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.85387196432176,"Midgut development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.85387196432176,"Midgut development"
"Q170K8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Neuron projection"
"Q16GL8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"AAEL014337","Mitotic protein phosphatase 1 regulator, putative.",NA,NA,NA,NA,"Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine rich repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q170K8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q170K9","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"AAEL007890",NA,NA,NA,"cell development",NA,"Immunoglobulin C-2 Type",NA,"Ig_3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q171J8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q17DL2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q17G69","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q17G70","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"AAEL003167",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q17NJ1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005886","Plasma membrane",70,1852,0.23,0.43,0.0019,"TOLL8",NA,NA,NA,"signal transduction",NA,"Toll - interleukin 1 - resistance",NA,"LRR_5,LRR_8,TIR,TIR_2","Leucine-rich repeat","Leucine rich repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.72124639904717,"Plasma membrane"
"Q16F16","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL014933","Peptidylprolyl isomerase.","peptidylprolyl isomerase",NA,"negative regulation of apoptotic process","peptidyl-prolyl cis-trans isomerase activity; protein folding chaperone","Peptidylprolyl isomerase","FKBP8","FKBP_C,TPR_1,TPR_2,TPR_8","FKBP-type peptidyl-prolyl cis-trans isomerase domain","FKBP-type peptidyl-prolyl cis-trans isomerase","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q16GL8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL014337","Mitotic protein phosphatase 1 regulator, putative.",NA,NA,NA,NA,"Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine rich repeat","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q16I88","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL013758",NA,NA,NA,NA,NA,"CD80-like C2-set immunoglobulin domain",NA,"C2-set_2,Ig_3,V-set,ig","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q16MK4","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL012273",NA,NA,NA,"hematopoietic progenitor cell differentiation",NA,"Armadillo repeat-containing protein 6","ARMC6","Arm","LRRK2, ARM repeat domain","LRRK2 ARM repeat","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q16MK6","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL012272","Peptidylprolyl isomerase.","peptidylprolyl isomerase",NA,"negative regulation of apoptotic process","peptidyl-prolyl cis-trans isomerase activity; protein folding chaperone","Peptidylprolyl isomerase","FKBP8","FKBP_C,TPR_1,TPR_2,TPR_8","FKBP-type peptidyl-prolyl cis-trans isomerase domain","FKBP-type peptidyl-prolyl cis-trans isomerase","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q170K8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q170K9","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL007890",NA,NA,NA,"cell development",NA,"Immunoglobulin C-2 Type",NA,"Ig_3",NA,"Immunoglobulin domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q171J8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
