#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
797	tr|A0A1W7R6K8|A0A1W7R6K8_AEDAL	7160.A0A182GI84	28.1	250.4	RP20_CCG010352	Reverse transcriptase domain-containing protein.
798	tr|A0A1W7R6B9|A0A1W7R6B9_AEDAL	7160.A0A182H9B0	56.6	101.3	RP20_CCG024568	Uncharacterized protein.
799	tr|A0A023ETE2|A0A023ETE2_AEDAL	7160.A0A182GTR5	99.6	1008.4	RP20_CCG015621	Uncharacterized protein.
800	tr|A0A023ER06|A0A023ER06_AEDAL	7160.A0A182GYJ6	99.4	351.7	RP20_CCG018204	Uncharacterized protein.
801	tr|A0A1W7R677|A0A1W7R677_AEDAL	7160.A0A182HDI8	52.3	376.3	RP20_CCG027228	Reverse transcriptase domain-containing protein.
802	tr|A0A1W7R687|A0A1W7R687_AEDAL	7160.A0A182GQQ4	68.4	487.6	RP20_CCG014064	Reverse transcriptase domain-containing protein.
803	tr|A0A182GNC4|A0A182GNC4_AEDAL	7160.A0A182GNC4	100	515	RP20_CCG012894	C2H2-type domain-containing protein.
804	tr|A0A023EN89|A0A023EN89_AEDAL	7160.A0A182HEZ9	27.3	107.1	RP20_CCG028242	Uncharacterized protein; Belongs to the mitochondrial carrier (TC 2.A.29) family.
805	tr|A0A023EKJ7|A0A023EKJ7_AEDAL	7160.A0A182G698	100	459.1	RP20_CCG003867	Uncharacterized protein.
806	tr|A0A023ELY3|A0A023ELY3_AEDAL	7160.A0A023EMK8	99.3	427.2	RP20_CCG028395	Putative salivary secreted mucin 3.
807	tr|A0A182GEB4|A0A182GEB4_AEDAL	7160.A0A182GEB4	100	504.2	RP20_CCG008439	Uncharacterized protein; Belongs to the GST superfamily.
808	tr|A0A182GIN1|A0A182GIN1_AEDAL	7160.A0A182H4X0	100	200.7	RP20_CCG021775	Uncharacterized protein.
809	UPI0007D42FE1	7160.A0A182H530	100	290.4	RP20_CCG021879	RNase H domain-containing protein.
810	tr|A0A182GT68|A0A182GT68_AEDAL	7160.A0A182GT68	100	1061.6	RP20_CCG015324	Glycosyltransferase family 92 protein; Belongs to the glycosyltransferase 92 family.
811	UPI0007D5DDA0	7160.A0A182G2L9	100	2385.9	RP20_CCG001505	Uncharacterized protein.
812	tr|A0A182G0L9|A0A182G0L9_AEDAL	7160.A0A182G0L9	100	670.2	RP20_CCG000070	NAD(P)-bd_dom domain-containing protein.
813	tr|A0A023EQE1|A0A023EQE1_AEDAL	7160.A0A023EQE1	100	650.2	RP20_CCG020920	Serine/threonine-protein phosphatase.
814	UPI0007D3D8E5	7160.A0A182GFS4	100	347.4	RP20_CCG009151	HECT domain-containing protein.
815	tr|A0A1W7R648|A0A1W7R648_AEDAL	7160.A0A182GI84	62.2	723	RP20_CCG010352	Reverse transcriptase domain-containing protein.
816	UPI0007D3BDB9	7160.A0A182G786	100	1617.1	RP20_CCG004462	RING-CH-type domain-containing protein.
817	UPI0007D63965	7160.A0A182H443	100	1747.6	RP20_CCG021323	Uncharacterized protein.
819	tr|A0A023EUF7|A0A023EUF7_AEDAL	7160.A0A182GAB6	100	711.4	RP20_CCG006265	Methionine aminopeptidase 2; Cotranslationally removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met- Ala-, Cys, Gly, Pro, Ser, Thr, or Val).
820	tr|A0A182HET5|A0A182HET5_AEDAL	7160.A0A182HET5	100	2825.8	RP20_CCG028119	Uncharacterized protein.
821	UPI0007D5AAD5	7160.A0A182H6P5	100	589	RP20_CCG022841	Ras-GEF domain-containing protein.
822	tr|A0A182G3H7|A0A182G3H7_AEDAL	7160.A0A182G3H7	100	828.9	RP20_CCG002133	ANK_REP_REGION domain-containing protein.
823	tr|A0A023EMU8|A0A023EMU8_AEDAL	7160.A0A182G2N5	95	408.3	RP20_CCG001549	t-SNARE coiled-coil homology domain-containing protein; Belongs to the syntaxin family.
824	tr|A0A023EVH6|A0A023EVH6_AEDAL	7160.A0A182H4Q0	99.5	347.8	RP20_CCG021652	SERPIN domain-containing protein; Belongs to the serpin family.
825	tr|A0A023ERD7|A0A023ERD7_AEDAL	7160.A0A182GM34	100	736.1	RP20_CCG012281	WD_REPEATS_REGION domain-containing protein.
826	tr|A0A182GWA7|A0A182GWA7_AEDAL	7160.A0A182GWA7	100	1087.4	RP20_CCG016956	Sodium/hydrogen exchanger; Belongs to the monovalent cation:proton antiporter 1 (CPA1) transporter (TC 2.A.36) family.
827	UPI0007D56410	7160.A0A182GHU5	100	512.3	RP20_CCG010182	ADH_zinc_N domain-containing protein.
828	UPI0007D495A4	7160.A0A182H186	100	2205.3	RP20_CCG019692	Uncharacterized protein.
829	UPI0007D66D63	7160.A0A182G8X1	100	938.7	RP20_CCG005408	Aa_trans domain-containing protein.
830	UPI0007D67F3D	7160.A0A182GBY5	100	1493	RP20_CCG007211	Reverse transcriptase domain-containing protein.
832	tr|A0A182GPM1|A0A182GPM1_AEDAL	7160.A0A182GPM1	100	3321.9	RP20_CCG013505	Uncharacterized protein.
833	tr|A0A023EHT6|A0A023EHT6_AEDAL	7160.A0A182H186	94.9	360.1	RP20_CCG019692	Uncharacterized protein.
834	tr|A0A182H2D5|A0A182H2D5_AEDAL	7160.A0A182H2D5	100	1528.1	RP20_CCG020336	Uncharacterized protein.
835	tr|A0A023ES98|A0A023ES98_AEDAL	7160.A0A023ER33	99	742.3	RP20_CCG009155	Putative 26s proteasome regulatory complex subunit.
836	UPI0007D38515	7160.A0A182GAN6	100	2863.2	RP20_CCG006466	RRM domain-containing protein.
837	UPI0007D247C5	7160.A0A182H9E6	100	399.1	RP20_CCG024628	DUF5641 domain-containing protein.
838	UPI0007D2C4C4	7160.A0A182GD08	100	1248	RP20_CCG007786	alpha-1,2-Mannosidase; Belongs to the glycosyl hydrolase 47 family.
839	UPI0007D173C2	7160.A0A182G7F5	100	3155.2	RP20_CCG004603	SEC7 domain-containing protein.
840	tr|A0A182GFF5|A0A182GFF5_AEDAL	7160.A0A182GFF5	100	175.3	RP20_CCG008983	Uncharacterized protein.
841	UPI0007D55023	7160.A0A182HFA2	100	322	RP20_CCG028433	Uncharacterized protein.
842	tr|A0A182GCS9|A0A182GCS9_AEDAL	7160.A0A182G0U6	30.6	185.3	RP20_CCG000245	SAC domain-containing protein.
843	tr|A0A182HEI5|A0A182HEI5_AEDAL	7160.A0A182HEI5	100	515.4	RP20_CCG015806	Uncharacterized protein.
844	UPI0007D1D238	7160.A0A182H8F6	100	1508.8	RP20_CCG024020	Uncharacterized protein.
845	tr|A0A182GGA9|A0A182GGA9_AEDAL	7160.A0A182GGA9	100	151	RP20_CCG009412	Uncharacterized protein.
846	tr|A0A023EXA7|A0A023EXA7_AEDAL	7160.A0A182GDP6	100	1283.5	RP20_CCG008130	Glycogen [starch] synthase; Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan.
847	UPI0007D3F72B	7160.A0A182GXI3	100	8309.9	RP20_CCG017609	Histone-lysine N-methyltransferase.
848	tr|A0A023ERH8|A0A023ERH8_AEDAL	7160.A0A182GAK2	87.4	236.9	RP20_CCG006404	SAM domain-containing protein.
849	tr|A0A182GDL1|A0A182GDL1_AEDAL	7160.A0A182GDL1	100	567.4	RP20_CCG008080	Reverse transcriptase Ty1/copia-type domain-containing protein.
850	tr|A0A182G7E3|A0A182G7E3_AEDAL	7160.A0A182G7E3	100	1278.1	RP20_CCG004573	GRIP domain-containing protein.
851	UPI0007D4D964	7160.A0A182GSA0	100	542.3	RP20_CCG000039	Uncharacterized protein.
852	tr|A0A182HF28|A0A182HF28_AEDAL	7160.A0A182HF28	100	165.2	RP20_CCG028309	Uncharacterized protein.
853	UPI0007D3118D	7160.A0A182GQP1	100	1904	RP20_CCG014045	Aminopeptidase.
854	tr|A0A182HDU3|A0A182HDU3_AEDAL	7160.A0A182HEZ9	25.9	95.5	RP20_CCG028242	Uncharacterized protein; Belongs to the mitochondrial carrier (TC 2.A.29) family.
856	tr|A0A182GAT9|A0A182GAT9_AEDAL	7160.A0A182H345	31.4	119.4	RP20_CCG020716	Uncharacterized protein.
857	tr|A0A023EKS2|A0A023EKS2_AEDAL	7160.A0A023EKS2	100	414.8	RP20_CCG016093	Putative u2 snrnp splicing factor small subunit.
858	tr|A0A023EX49|A0A023EX49_AEDAL	7160.A0A182G0U6	99.2	1197.2	RP20_CCG000245	SAC domain-containing protein.
859	tr|A0A182GHZ4|A0A182GHZ4_AEDAL	7160.A0A182G9I6	41.7	74.7	RP20_CCG005764	AA_permease_C domain-containing protein.
860	tr|A0A023ESH8|A0A023ESH8_AEDAL	7160.A0A182GRV8	92.3	592.8	RP20_CCG014657	Uncharacterized protein.
861	tr|A0A023EIT4|A0A023EIT4_AEDAL	7160.A0A182HEZ9	30.1	84	RP20_CCG028242	Uncharacterized protein; Belongs to the mitochondrial carrier (TC 2.A.29) family.
862	tr|A0A182H296|A0A182H296_AEDAL	7160.A0A182H296	100	2488	RP20_CCG020280	RING-type domain-containing protein.
863	tr|A0A182G158|A0A182G158_AEDAL	7160.A0A182G158	100	4013.4	RP20_CCG000451	Uncharacterized protein.
